Product URL,Title,Image URL,MPN,Breadcrumb,Specs
https://www.grainger.com/product/TOLCO-Mechanical-Fast-Clamp-Carbon-21RW26,"Mechanical Fast Clamp: Carbon Steel, 1/2""-13, 11 1/2 in Lg, 1 7/8 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW26_AS01?$adapimg$&hei=536&wid=536,986,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Mechanical Fast Clamp', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1/2""-13', 'Length': '11-1/2 in', 'Width': '1-7/8 in', 'Hole Size': '9/16 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Seismic Bracing to Hanger or Structure', 'Description/Special Features': 'Breakaway Bolt Heads', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'China'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW06,"Longitudinal Sway Brace: Carbon Steel, 1-1/4 in, 5 3/8 in Lg, 1 7/8 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1-1/4 in', 'Length': '5-3/8 in', 'Width': '1-7/8 in', 'Finish': 'Plain', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW03,"Longitudinal Sway Brace: Carbon Steel, 1-1/4 in, 5 3/8 in Lg, 1 7/8 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1-1/4 in', 'Length': '5-3/8 in', 'Width': '1-7/8 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW05,"Longitudinal Sway Brace: Carbon Steel, 1-1/4 in, 5 in Lg, 1 7/8 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1-1/4 in', 'Length': '5 in', 'Width': '1-7/8 in', 'Finish': 'Plain', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW02,"Longitudinal Sway Brace: Carbon Steel, 1-1/4 in, 5 in Lg, 1 7/8 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1-1/4 in', 'Length': '5 in', 'Width': '1-7/8 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW04,"Longitudinal Sway Brace: Carbon Steel, 1 in, 4 3/4 in Lg, 1 7/8 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1 in', 'Length': '4-3/4 in', 'Width': '1-7/8 in', 'Finish': 'Plain', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Longitudinal-Sway-Brace-Carbon-21RW01,"Longitudinal Sway Brace: Carbon Steel, 1 in, 4 3/4 in Lg, 1 7/8 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW01_AW01?$adapimg$&hei=536&wid=536,907,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Longitudinal Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '1 in', 'Length': '4-3/4 in', 'Width': '1-7/8 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Only TOLCO Bracing Components', 'Description/Special Features': 'Multi Angle', 'Standards': 'TOLCO', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW80,"Fast Clamp Sway Brace: Carbon Steel, 6 in, 3 in Lg, 7 11/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '6 in', 'Length': '3 in', 'Width': '7-11/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW70,"Fast Clamp Sway Brace: Carbon Steel, 6 in, 3 in Lg, 7 11/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '6 in', 'Length': '3 in', 'Width': '7-11/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW50,"Fast Clamp Sway Brace: Carbon Steel, 6 in, 3 in Lg, 7 11/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '6 in', 'Length': '3 in', 'Width': '7-11/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW60,"Fast Clamp Sway Brace: Carbon Steel, 6 in, 3 in Lg, 7 11/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '6 in', 'Length': '3 in', 'Width': '7-11/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW79,"Fast Clamp Sway Brace: Carbon Steel, 5 in, 3 in Lg, 6 9/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '5 in', 'Length': '3 in', 'Width': '6-9/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW69,"Fast Clamp Sway Brace: Carbon Steel, 5 in, 3 in Lg, 6 9/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '5 in', 'Length': '3 in', 'Width': '6-9/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW49,"Fast Clamp Sway Brace: Carbon Steel, 5 in, 3 in Lg, 6 9/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '5 in', 'Length': '3 in', 'Width': '6-9/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW59,"Fast Clamp Sway Brace: Carbon Steel, 5 in, 3 in Lg, 6 9/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '5 in', 'Length': '3 in', 'Width': '6-9/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW78,"Fast Clamp Sway Brace: Carbon Steel, 4 in, 3 in Lg, 5 7/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '4 in', 'Length': '3 in', 'Width': '5-7/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW68,"Fast Clamp Sway Brace: Carbon Steel, 4 in, 3 in Lg, 5 7/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '4 in', 'Length': '3 in', 'Width': '5-7/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW48,"Fast Clamp Sway Brace: Carbon Steel, 4 in, 3 in Lg, 5 7/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '4 in', 'Length': '3 in', 'Width': '5-7/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW58,"Fast Clamp Sway Brace: Carbon Steel, 4 in, 3 in Lg, 5 7/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '4 in', 'Length': '3 in', 'Width': '5-7/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW77,"Fast Clamp Sway Brace: Carbon Steel, 3-1/2 in, 3 in Lg, 4 23/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3-1/2 in', 'Length': '3 in', 'Width': '4-23/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW67,"Fast Clamp Sway Brace: Carbon Steel, 3-1/2 in, 3 in Lg, 4 23/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3-1/2 in', 'Length': '3 in', 'Width': '4-23/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW76,"Fast Clamp Sway Brace: Carbon Steel, 3 in, 3 in Lg, 4 5/16 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3 in', 'Length': '3 in', 'Width': '4-5/16 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW56,"Fast Clamp Sway Brace: Carbon Steel, 3 in, 3 in Lg, 4 5/16 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3 in', 'Length': '3 in', 'Width': '4-5/16 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW66,"Fast Clamp Sway Brace: Carbon Steel, 3 in, 3 in Lg, 4 7/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3 in', 'Length': '3 in', 'Width': '4-7/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW47,"Fast Clamp Sway Brace: Carbon Steel, 3 in, 3 in Lg, 4 7/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '3 in', 'Length': '3 in', 'Width': '4-7/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW65,"Fast Clamp Sway Brace: Carbon Steel, 2-1/2 in, 3 in Lg, 3 19/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2-1/2 in', 'Length': '3 in', 'Width': '3-19/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW75,"Fast Clamp Sway Brace: Carbon Steel, 2-1/2 in, 3 in Lg, 3 19/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2-1/2 in', 'Length': '3 in', 'Width': '3-19/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW46,"Fast Clamp Sway Brace: Carbon Steel, 2-1/2 in, 3 in Lg, 3 19/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2-1/2 in', 'Length': '3 in', 'Width': '3-19/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW55,"Fast Clamp Sway Brace: Carbon Steel, 2-1/2 in, 3 in Lg, 3 19/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2-1/2 in', 'Length': '3 in', 'Width': '3-19/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW74,"Fast Clamp Sway Brace: Carbon Steel, 2 in, 3 in Lg, 3 3/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2 in', 'Length': '3 in', 'Width': '3-3/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW54,"Fast Clamp Sway Brace: Carbon Steel, 2 in, 3 in Lg, 3 3/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2 in', 'Length': '3 in', 'Width': '3-3/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW64,"Fast Clamp Sway Brace: Carbon Steel, 2 in, 3 in Lg, 3 1/32 in Wd, Plain",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2 in', 'Length': '3 in', 'Width': '3-1/32 in', 'Finish': 'Plain', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
https://www.grainger.com/product/TOLCO-Fast-Clamp-Sway-Brace-Carbon-21RW45,"Fast Clamp Sway Brace: Carbon Steel, 2 in, 3 in Lg, 3 1/32 in Wd, Electrogalvanized",https://static.grainger.com/rp/s/is/image/Grainger/21RW42_AW01?$adapimg$&hei=536&wid=536,1000,Product Categories / Hardware / Braces and Brackets / Seismic Bracing,"{'Brand': 'TOLCO', 'Product Type': 'Fast Clamp Sway Brace', 'Material': 'Carbon Steel', 'Nominal Conduit/Pipe/Threaded Rod': '2 in', 'Length': '3 in', 'Width': '3-1/32 in', 'Finish': 'Electrogalvanized', 'For Use With': 'Schedule 10 thru 40 IPS', 'Description/Special Features': 'Field Adjustable; Leaf Spring Insert', 'Standards': 'cUL; FM; TOLCO; UL', 'UNSPSC': '39121701', 'Country of Origin': 'USA'}"
